"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"BURTON ISD","Spring 2016","4","26","1513","77","19","23","27","1541","70","15","30","26","3829","69","15","31","","","","","","","","","","",
"BURTON ISD","Spring 2016","5","26","1584","81","23","19","29","1615","79","17","21","","","","","","30","3645","67","3","33","","","","","",
"BURTON ISD","Spring 2016","6","32","1576","75","9","25","32","1627","84","13","16","","","","","","","","","","","","","","","",
"BURTON ISD","Spring 2016","7","29","1648","79","21","21","29","1669","83","17","17","29","3875","79","7","21","","","","","","","","","","",
"BURTON ISD","Spring 2016","8","27","1676","85","15","15","12","1627","75","0","25","","","","","","27","3830","59","19","41","27","3640","59","4","41",
"BURTON ISD","May 2016","5","8","1434","50","0","50","6","1488","67","0","33","","","","","","","","","","","","","","","",
"BURTON ISD","May 2016","8","4","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"BUSHLAND ISD","Spring 2016","3","109","1488","86","36","14","112","1499","89","24","11","","","","","","","","","","","","","","","",
"BUSHLAND ISD","Spring 2016","4","96","1571","92","33","8","96","1649","95","43","5","96","4318","90","39","10","","","","","","","","","","",
"BUSHLAND ISD","Spring 2016","5","114","1593","84","30","16","114","1654","90","29","10","","","","","","113","3964","90","10","10","","","","","",
"BUSHLAND ISD","Spring 2016","6","126","1617","81","21","19","126","1701","90","28","10","","","","","","","","","","","","","","","",
"BUSHLAND ISD","Spring 2016","7","118","1677","82","25","18","118","1711","85","23","15","118","4009","81","19","19","","","","","","","","","","",
"BUSHLAND ISD","Spring 2016","8","129","1698","91","17","9","107","1650","77","0","23","","","","","","128","3791","75","8","25","128","3803","66","19","34",
"BUSHLAND ISD","May 2016","5","18","1441","33","0","67","11","1518","55","0","45","","","","","","","","","","","","","","","",
"BUSHLAND ISD","May 2016","8","10","1541","30","0","70","24","1582","50","0","50","","","","","","","","","","","","","","","",
"BYNUM ISD","Spring 2016","3","11","1352","45","0","55","10","1464","90","30","10","","","","","","","","","","","","","","","",
"BYNUM ISD","Spring 2016","4","13","1403","31","8","69","13","1479","46","8","54","13","3389","31","8","69","","","","","","","","","","",
"BYNUM ISD","Spring 2016","5","17","1514","53","18","47","17","1505","41","12","59","","","","","","16","3604","56","6","44","","","","","",
"BYNUM ISD","Spring 2016","6","13","1589","69","15","31","13","1555","54","0","46","","","","","","","","","","","","","","","",
"BYNUM ISD","Spring 2016","7","15","1657","73","33","27","15","1669","67","20","33","15","3792","60","13","40","","","","","","","","","","",
"BYNUM ISD","Spring 2016","8","21","1684","86","24","14","18","1674","83","6","17","","","","","","19","3743","63","11","37","19","3648","63","5","37",
"BYNUM ISD","May 2016","5","8","1385","0","0","100","10","1451","20","0","80","","","","","","","","","","","","","","","",
"BYNUM ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","3","35","1306","23","3","77","35","1315","31","3","69","","","","","","","","","","","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","4","36","1388","25","3","75","36","1360","8","0","92","36","3221","22","0","78","","","","","","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","5","38","1442","37","0","63","38","1437","24","0","76","","","","","","38","3268","18","0","82","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","6","61","1491","30","2","70","61","1511","39","0","61","","","","","","","","","","","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","7","59","1554","44","3","56","59","1548","36","0","64","59","3479","41","0","59","","","","","","","","","","",
"C O R E ACADEMY (101869)","Spring 2016","8","69","1621","62","1","38","69","1556","22","0","78","","","","","","69","3469","38","4","62","69","3315","20","0","80",
"C O R E ACADEMY (101869)","May 2016","5","24","1376","8","0","92","29","1422","17","0","83","","","","","","","","","","","","","","","",
"C O R E ACADEMY (101869)","May 2016","8","26","1554","35","0","65","54","1549","24","0","76","","","","","","","","","","","","","","","",
"CADDO MILLS ISD","Spring 2016","3","125","1493","86","36","14","125","1520","94","26","6","","","","","","","","","","","","","","","",
"CADDO MILLS ISD","Spring 2016","4","122","1570","88","30","12","119","1604","92","31","8","115","4129","88","27","12","","","","","","","","","","",
"CADDO MILLS ISD","Spring 2016","5","136","1585","88","29","13","137","1668","98","30","2","","","","","","139","3850","83","10","17","","","","","",
"CADDO MILLS ISD","Spring 2016","6","102","1678","96","35","4","103","1687","91","24","9","","","","","","","","","","","","","","","",
"CADDO MILLS ISD","Spring 2016","7","135","1672","79","28","21","133","1715","86","26","14","129","4093","85","19","15","","","","","","","","","","",
"CADDO MILLS ISD","Spring 2016","8","112","1728","96","29","4","91","1684","92","2","8","","","","","","114","4127","92","25","8","114","4094","92","31","8",
"CADDO MILLS ISD","May 2016","5","21","1425","43","5","57","7","1438","29","0","71","","","","","","","","","","","","","","","",
"CADDO MILLS ISD","May 2016","8","4","-","-","-","-","7","1631","86","0","14","","","","","","","","","","","","","","","",
"CALALLEN ISD","Spring 2016","3","277","1494","86","38","14","277","1499","86","28","14","","","","","","","","","","","","","","","",
"CALALLEN ISD","Spring 2016","4","295","1535","88","21","12","297","1568","85","20","15","299","3930","75","15","25","","","","","","","","","","",
"CALALLEN ISD","Spring 2016","5","285","1623","91","38","9","285","1671","94","32","6","","","","","","285","3991","89","19","11","","","","","",
"CALALLEN ISD","Spring 2016","6","262","1631","82","26","18","240","1629","81","10","19","","","","","","","","","","","","","","","",
"CALALLEN ISD","Spring 2016","7","309","1653","80","22","20","308","1662","79","16","21","310","3969","81","14","19","","","","","","","","","","",
"CALALLEN ISD","Spring 2016","8","302","1708","88","21","12","320","1738","92","15","8","","","","","","309","4046","88","21","12","301","3977","80","27","20",
"CALALLEN ISD","May 2016","5","30","1476","57","3","43","19","1522","74","0","26","","","","","","","","","","","","","","","",
"CALALLEN ISD","May 2016","8","39","1555","44","0","56","26","1639","65","0","35","","","","","","","","","","","","","","","",
"CALDWELL ISD","Spring 2016","3","137","1469","85","25","15","141","1460","82","13","18","","","","","","","","","","","","","","","",
"CALDWELL ISD","Spring 2016","4","115","1483","69","11","31","115","1536","71","14","29","116","3606","49","8","51","","","","","","","","","","",
"CALDWELL ISD","Spring 2016","5","126","1542","70","17","30","126","1617","89","17","11","","","","","","125","3807","75","10","25","","","","","",
"CALDWELL ISD","Spring 2016","6","129","1580","70","15","30","126","1602","67","10","33","","","","","","","","","","","","","","","",
"CALDWELL ISD","Spring 2016","7","116","1659","79","22","21","109","1677","86","15","14","116","4011","80","17","20","","","","","","","","","","",
"CALDWELL ISD","Spring 2016","8","117","1698","86","21","14","103","1709","86","12","14","","","","","","117","4042","83","26","17","117","3835","69","21","31",
"CALDWELL ISD","May 2016","5","38","1443","45","0","55","14","1470","36","0","64","","","","","","","","","","","","","","","",
"CALDWELL ISD","May 2016","8","17","1576","47","0","53","14","1609","64","0","36","","","","","","","","","","","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","3","319","1461","83","29","17","317","1493","87","22","13","","","","","","","","","","","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","4","283","1520","83","16","17","281","1572","80","23","20","281","3908","79","14","21","","","","","","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","5","241","1561","76","24","24","237","1638","89","24","11","","","","","","237","3955","85","14","15","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","6","281","1556","64","10","36","278","1608","71","10","29","","","","","","","","","","","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","7","290","1614","63","16","37","284","1652","67","17","33","295","3754","62","6","38","","","","","","","","","","",
"CALHOUN COUNTY ISD","Spring 2016","8","312","1652","73","13","27","260","1670","77","3","23","","","","","","314","3745","62","13","38","312","3514","40","5","60",
"CALHOUN COUNTY ISD","May 2016","5","61","1445","46","0","54","27","1512","59","0","41","","","","","","","","","","","","","","","",
"CALHOUN COUNTY ISD","May 2016","8","83","1539","33","0","67","60","1584","37","0","63","","","","","","","","","","","","","","","",
"CALLISBURG ISD","Spring 2016","3","76","1476","92","32","8","75","1527","96","25","4","","","","","","","","","","","","","","","",
"CALLISBURG ISD","Spring 2016","4","69","1560","88","28","12","65","1650","97","38","3","67","3982","90","15","10","","","","","","","","","","",
"CALLISBURG ISD","Spring 2016","5","72","1617","89","32","11","71","1688","99","32","1","","","","","","72","4002","85","19","15","","","","","",
"CALLISBURG ISD","Spring 2016","6","72","1612","81","17","19","72","1648","88","15","13","","","","","","","","","","","","","","","",
"CALLISBURG ISD","Spring 2016","7","79","1711","91","39","9","78","1722","92","23","8","79","4156","92","20","8","","","","","","","","","","",
"CALLISBURG ISD","Spring 2016","8","72","1708","97","18","3","64","1688","88","2","13","","","","","","72","3973","90","17","10","72","3860","85","14","15",
"CALLISBURG ISD","May 2016","5","9","1443","44","0","56","2","-","-","-","-","","","","","","","","","","","","","","","",
"CALLISBURG ISD","May 2016","8","2","-","-","-","-","8","1638","88","0","13","","","","","","","","","","","","","","","",
"CALVERT ISD","Spring 2016","3","13","1433","77","15","23","13","1445","69","15","31","","","","","","","","","","","","","","","",
"CALVERT ISD","Spring 2016","4","11","1420","36","9","64","11","1468","45","0","55","11","3499","55","0","45","","","","","","","","","","",
"CALVERT ISD","Spring 2016","5","14","1395","14","0","86","14","1441","29","0","71","","","","","","13","3342","15","0","85","","","","","",
"CALVERT ISD","Spring 2016","6","9","1521","44","22","56","9","1585","44","11","56","","","","","","","","","","","","","","","",
"CALVERT ISD","Spring 2016","7","17","1625","65","12","35","17","1557","35","0","65","17","3646","59","0","41","","","","","","","","","","",
"CALVERT ISD","Spring 2016","8","9","1639","78","0","22","9","1599","44","0","56","","","","","","8","3808","75","13","25","8","3235","13","0","88",
"CALVERT ISD","May 2016","5","10","1388","20","0","80","9","1465","33","0","67","","","","","","","","","","","","","","","",
"CALVERT ISD","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CALVIN NELMS CHARTER SCHOOLS","Spring 2016","6","44","1628","86","25","14","44","1598","77","7","23","","","","","","","","","","","","","","","",
"CALVIN NELMS CHARTER SCHOOLS","Spring 2016","7","45","1637","87","11","13","45","1621","73","4","27","45","3884","76","13","24","","","","","","","","","","",
"CALVIN NELMS CHARTER SCHOOLS","Spring 2016","8","54","1683","83","17","17","37","1621","62","0","38","","","","","","52","3958","85","15","15","53","3751","72","9","28",
"CALVIN NELMS CHARTER SCHOOLS","May 2016","8","9","1572","56","0","44","14","1614","64","0","36","","","","","","","","","","","","","","","",
"CAMERON ISD","Spring 2016","3","129","1420","68","19","32","127","1444","72","14","28","","","","","","","","","","","","","","","",
"CAMERON ISD","Spring 2016","4","112","1483","64","15","36","112","1548","75","17","25","108","3613","61","4","39","","","","","","","","","","",
"CAMERON ISD","Spring 2016","5","118","1570","81","23","19","118","1588","80","15","20","","","","","","121","3717","69","7","31","","","","","",
"CAMERON ISD","Spring 2016","6","107","1528","51","6","49","107","1569","64","6","36","","","","","","","","","","","","","","","",
"CAMERON ISD","Spring 2016","7","131","1615","64","15","36","131","1638","62","11","38","128","3673","58","4","42","","","","","","","","","","",
"CAMERON ISD","Spring 2016","8","112","1685","85","16","15","85","1628","61","1","39","","","","","","107","3801","74","8","26","103","3518","40","6","60",
"CAMERON ISD","May 2016","5","24","1412","29","0","71","27","1469","26","0","74","","","","","","","","","","","","","","","",
"CAMERON ISD","May 2016","8","16","1565","31","0","69","31","1591","52","0","48","","","","","","","","","","","","","","","",
"CAMPBELL ISD","Spring 2016","3","30","1378","63","10","37","30","1356","37","0","63","","","","","","","","","","","","","","","",
"CAMPBELL ISD","Spring 2016","4","21","1461","67","10","33","21","1443","38","0","62","21","3462","52","5","48","","","","","","","","","","",
"CAMPBELL ISD","Spring 2016","5","23","1474","57","0","43","23","1524","61","4","39","","","","","","23","3661","70","0","30","","","","","",
"CAMPBELL ISD","Spring 2016","6","27","1559","56","22","44","27","1581","70","4","30","","","","","","","","","","","","","","","",
"CAMPBELL ISD","Spring 2016","7","25","1588","60","0","40","25","1593","68","0","32","26","3650","58","0","42","","","","","","","","","","",
"CAMPBELL ISD","Spring 2016","8","30","1643","77","7","23","30","1627","53","0","47","","","","","","30","3451","43","0","57","30","3435","30","0","70",
"CAMPBELL ISD","May 2016","5","10","1433","40","0","60","9","1445","33","0","67","","","","","","","","","","","","","","","",
"CAMPBELL ISD","May 2016","8","7","1596","57","0","43","13","1590","38","0","62","","","","","","","","","","","","","","","",
"CANADIAN ISD","Spring 2016","3","86","1472","86","29","14","84","1513","92","26","8","","","","","","","","","","","","","","","",
"CANADIAN ISD","Spring 2016","4","76","1567","89","37","11","73","1574","78","23","22","70","3902","79","13","21","","","","","","","","","","",
"CANADIAN ISD","Spring 2016","5","66","1656","97","45","3","77","1711","97","32","3","","","","","","66","4032","95","20","5","","","","","",
"CANADIAN ISD","Spring 2016","6","60","1653","90","27","10","59","1675","97","19","3","","","","","","","","","","","","","","","",
"CANADIAN ISD","Spring 2016","7","65","1687","91","31","9","63","1685","89","17","11","68","4041","87","18","13","","","","","","","","","","",
"CANADIAN ISD","Spring 2016","8","66","1719","95","23","5","49","1688","88","0","12","","","","","","66","4056","86","26","14","66","4111","92","36","8",
"CANADIAN ISD","May 2016","5","5","1479","60","0","40","2","-","-","-","-","","","","","","","","","","","","","","","",
"CANADIAN ISD","May 2016","8","3","-","-","-","-","6","1583","50","0","50","","","","","","","","","","","","","","",""
